SCU,nofloors,Geometry,shading,height,wwr,construction,FLOOR_1: use,FLOOR_2: use,FLOOR_3: use,FLOOR_4: use,FLOOR_5: use,FLOOR_6: use,FLOOR_7: use,FLOOR_8: use,FLOOR_9: use,FLOOR_10: use,FLOOR_11: use,FLOOR_12: use,FLOOR_13: use,FLOOR_14: use,FLOOR_15: use,FLOOR_16: use,FLOOR_17: use,FLOOR_18: use,FLOOR_19: use,FLOOR_20: use,basement_levels
52401125530021,2,"POLYGON ((531873.4000000000232831 165259.2500000000000000, 531874.0500000000465661 165257.2999999999883585, 531871.9000000000232831 165256.6499999999941792, 531871.5999999999767169 165257.8999999999941792, 531871.4000000000232831 165258.6499999999941792, 531867.5000000000000000 165271.2999999999883585, 531871.8000000000465661 165272.6000000000058208, 531874.0500000000465661 165265.1499999999941792, 531875.0000000000000000 165261.8999999999941792, 531873.9000000000232831 165261.5499999999883585, 531874.5000000000000000 165259.6000000000058208, 531873.4000000000232831 165259.2500000000000000))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530022,2,"POLYGON ((531828.7500000000000000 165247.5499999999883585, 531817.5000000000000000 165245.0000000000000000, 531818.5000000000000000 165240.7500000000000000, 531826.3000000000465661 165242.6000000000058208, 531826.0000000000000000 165243.7500000000000000, 531829.5000000000000000 165244.6000000000058208, 531828.7500000000000000 165247.5499999999883585))",FALSE,6.0,0.146135812133072,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530023,10,"POLYGON ((531894.8499999999767169 165196.4500000000116415, 531911.5000000000000000 165206.5000000000000000, 531906.9000000000232831 165214.0499999999883585, 531891.1500000000232831 165204.5499999999883585, 531890.3499999999767169 165204.0499999999883585, 531894.8499999999767169 165196.4500000000116415))",FALSE,30.0,0.4325451580051600,uninsulated,Dwell,Dwell,Dwell,Dwell,Dwell,Dwell,Dwell,Dwell,Dwell,Dwell,,,,,,,,,,,0
52401125530024,2,"POLYGON ((531848.1999999999534339 165257.2999999999883585, 531848.6999999999534339 165255.6499999999941792, 531847.3000000000465661 165255.2000000000116415, 531848.3000000000465661 165251.9500000000116415, 531845.4000000000232831 165251.0499999999883585, 531841.6500000000232831 165263.4500000000116415, 531846.0999999999767169 165264.7999999999883585, 531848.1999999999534339 165257.2999999999883585))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530025,1,"POLYGON ((531868.0500000000465661 165236.7999999999883585, 531864.6999999999534339 165240.3500000000058208, 531864.4499999999534339 165240.1000000000058208, 531863.5000000000000000 165239.2000000000116415, 531859.9499999999534339 165235.8999999999941792, 531863.3499999999767169 165232.2999999999883585, 531867.3000000000465661 165236.1000000000058208, 531868.0500000000465661 165236.7999999999883585))",FALSE,3.0,0.1471998809364820,uninsulated,Dwell,,,,,,,,,,,,,,,,,,,,0
52401125530026,2,"POLYGON ((531952.9300000000512227 164946.7799999999988358, 531953.8000000000465661 164947.4500000000116415, 531954.6700000000419095 164948.1099999999860302, 531950.0999999999767169 164954.2999999999883585, 531956.2500000000000000 164958.8500000000058208, 531961.6500000000232831 164951.5499999999883585, 531958.7500000000000000 164949.3999999999941792, 531959.6500000000232831 164948.2000000000116415, 531966.5699999999487773 164953.3699999999953434, 531970.4899999999906868 164947.9800000000104774, 531963.5500000000465661 164942.8500000000058208, 531962.3000000000465661 164944.5000000000000000, 531961.2500000000000000 164943.7000000000116415, 531959.6500000000232831 164945.8500000000058208, 531958.7600000000093132 164945.1799999999930151, 531948.9399999999441206 164937.7399999999906868, 531944.9899999999906868 164943.0400000000081491, 531951.9000000000232831 164948.1499999999941792, 531952.9300000000512227 164946.7799999999988358))",FALSE,6.0,0.0988263480982185,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530027,2,"POLYGON ((531825.5500000000465661 165211.6499999999941792, 531826.5000000000000000 165207.7999999999883585, 531834.2500000000000000 165209.7000000000116415, 531833.9499999999534339 165211.0000000000000000, 531839.9000000000232831 165212.3999999999941792, 531839.1999999999534339 165215.2500000000000000, 531836.6500000000232831 165214.6000000000058208, 531825.5500000000465661 165211.6499999999941792))",FALSE,6.0,0.105345845634753,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530028,2,"POLYGON ((531862.6999999999534339 165256.0499999999883585, 531865.9499999999534339 165257.0499999999883585, 531864.4000000000232831 165262.2000000000116415, 531865.5999999999767169 165262.6000000000058208, 531863.4000000000232831 165270.0499999999883585, 531858.9499999999534339 165268.7000000000116415, 531862.6999999999534339 165256.0499999999883585))",FALSE,6.0,0.293326244151424,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530029,2,"POLYGON ((531832.7500000000000000 165231.0499999999883585, 531835.0000000000000000 165231.7000000000116415, 531834.3499999999767169 165234.2500000000000000, 531828.6500000000232831 165232.8500000000058208, 531828.2500000000000000 165234.4500000000116415, 531820.5000000000000000 165232.5499999999883585, 531821.5000000000000000 165228.3999999999941792, 531832.7500000000000000 165231.0499999999883585))",FALSE,6.0,0.16224303956458,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530030,2,"POLYGON ((531832.7500000000000000 165231.0499999999883585, 531821.5000000000000000 165228.3999999999941792, 531822.5500000000465661 165224.1000000000058208, 531830.3000000000465661 165225.9500000000116415, 531830.0500000000465661 165227.1499999999941792, 531833.5000000000000000 165228.0000000000000000, 531832.7500000000000000 165231.0499999999883585))",FALSE,6.0,0.138430667402095,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530031,2,"POLYGON ((531833.0500000000465661 165240.0499999999883585, 531832.3499999999767169 165242.8999999999941792, 531826.5500000000465661 165241.5000000000000000, 531826.3000000000465661 165242.6000000000058208, 531818.5000000000000000 165240.7500000000000000, 531819.4499999999534339 165236.7999999999883585, 531833.0500000000465661 165240.0499999999883585))",FALSE,6.0,0.192803132264774,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530032,2,"POLYGON ((531853.9499999999534339 165253.3500000000058208, 531854.5000000000000000 165251.6499999999941792, 531854.9000000000232831 165250.1499999999941792, 531853.1999999999534339 165249.7000000000116415, 531852.5999999999767169 165251.8500000000058208, 531851.4499999999534339 165251.5499999999883585, 531851.0999999999767169 165252.5499999999883585, 531849.5500000000465661 165257.7000000000116415, 531848.1999999999534339 165257.2999999999883585, 531846.0999999999767169 165264.7999999999883585, 531850.3000000000465661 165266.1000000000058208, 531853.9499999999534339 165253.3500000000058208))",FALSE,6.0,0.194058231868713,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530033,3,"POLYGON ((531974.4300000000512227 164957.1700000000128057, 531975.5000000000000000 164957.8999999999941792, 531976.4599999999627471 164958.5700000000069849, 531971.9000000000232831 164964.7000000000116415, 531977.8000000000465661 164969.1000000000058208, 531983.3499999999767169 164961.6499999999941792, 531980.4499999999534339 164959.5000000000000000, 531981.3499999999767169 164958.2999999999883585, 531988.1400000000139698 164963.3399999999965075, 531991.9799999999813735 164958.0400000000081491, 531985.2500000000000000 164953.0499999999883585, 531984.0000000000000000 164954.7000000000116415, 531983.0500000000465661 164954.0000000000000000, 531981.4499999999534339 164956.1000000000058208, 531980.5799999999580905 164955.4599999999918509, 531970.4899999999906868 164947.9800000000104774, 531966.5699999999487773 164953.3699999999953434, 531973.4499999999534339 164958.5000000000000000, 531974.4300000000512227 164957.1700000000128057))",FALSE,9.0,0.0897690944147282,uninsulated,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,0
52401125530034,2,"POLYGON ((531816.5000000000000000 165249.1000000000058208, 531817.5000000000000000 165245.0000000000000000, 531828.7500000000000000 165247.5499999999883585, 531828.0000000000000000 165250.7000000000116415, 531824.5999999999767169 165249.8500000000058208, 531824.3000000000465661 165251.0000000000000000, 531816.5000000000000000 165249.1000000000058208))",FALSE,6.0,0.198723691311386,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401125530035,2,"POLYGON ((531850.8000000000465661 165225.1499999999941792, 531846.2500000000000000 165223.8999999999941792, 531847.9000000000232831 165217.4500000000116415, 531852.3000000000465661 165218.7000000000116415, 531852.0500000000465661 165219.6499999999941792, 531850.8000000000465661 165225.1499999999941792))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401126210001,2,"POLYGON ((532214.9300000000512227 164811.8200000000069849, 532217.0999999999767169 164809.2500000000000000, 532221.4499999999534339 164812.8500000000058208, 532222.3699999999953434 164811.7399999999906868, 532229.1500000000232831 164817.3500000000058208, 532225.9899999999906868 164821.0400000000081491, 532214.9300000000512227 164811.8200000000069849))",FALSE,6.0,0.279126713685712,uninsulated,Shop,Dwell,,,,,,,,,,,,,,,,,,,0
52401126210002,2,"POLYGON ((532235.4100000000325963 164809.6300000000046566, 532235.3499999999767169 164809.7000000000116415, 532232.3199999999487773 164813.4400000000023283, 532221.3199999999487773 164804.1099999999860302, 532218.3000000000465661 164801.5499999999883585, 532219.8000000000465661 164799.7500000000000000, 532219.0999999999767169 164799.1499999999941792, 532219.6999999999534339 164798.4500000000116415, 532227.7500000000000000 164805.3500000000058208, 532228.8199999999487773 164804.1199999999953434, 532235.4100000000325963 164809.6300000000046566))",FALSE,6.0,0.1471998809364820,uninsulated,Shop,Dwell,,,,,,,,,,,,,,,,,,,0
52401126210003,2,"POLYGON ((532255.4000000000232831 164782.6499999999941792, 532249.8599999999860302 164789.6499999999941792, 532246.7500000000000000 164787.0499999999883585, 532248.3000000000465661 164785.2000000000116415, 532243.7500000000000000 164781.3500000000058208, 532244.8699999999953434 164780.0299999999988358, 532255.4000000000232831 164782.6499999999941792))",FALSE,6.0,0.1471998809364820,uninsulated,Office,Office,,,,,,,,,,,,,,,,,,,0
52401126210004,2,"POLYGON ((532208.7900000000372529 164819.1499999999941792, 532210.8000000000465661 164816.7500000000000000, 532215.1999999999534339 164820.4500000000116415, 532216.2199999999720603 164819.2399999999906868, 532222.9100000000325963 164824.6499999999941792, 532219.9499999999534339 164828.1000000000058208, 532219.8399999999674037 164828.2300000000104774, 532208.7900000000372529 164819.1499999999941792))",FALSE,6.0,0.112578856708604,uninsulated,Shop,Dwell,,,,,,,,,,,,,,,,,,,0
52401126210005,2,"POLYGON ((532238.3900000000139698 164806.0100000000093132, 532235.4100000000325963 164809.6300000000046566, 532228.8199999999487773 164804.1199999999953434, 532229.7500000000000000 164803.0499999999883585, 532224.9000000000232831 164798.8999999999941792, 532226.9200000000419095 164796.5199999999895226, 532238.3900000000139698 164806.0100000000093132))",FALSE,6.0,0.1471998809364820,uninsulated,Office,Dwell,,,,,,,,,,,,,,,,,,,0
52401126210006,2,"POLYGON ((532241.6899999999441206 164801.9899999999906868, 532238.3900000000139698 164806.0100000000093132, 532226.9200000000419095 164796.5199999999895226, 532229.0000000000000000 164794.0499999999883585, 532233.7500000000000000 164798.0499999999883585, 532235.0799999999580905 164796.4700000000011642, 532241.6899999999441206 164801.9899999999906868))",FALSE,6.0,0.123443566331619,uninsulated,Shop,Dwell,,,,,,,,,,,,,,,,,,,0
52401126210007,2,"POLYGON ((532232.3199999999487773 164813.4400000000023283, 532229.1500000000232831 164817.3500000000058208, 532222.3699999999953434 164811.7399999999906868, 532223.4000000000232831 164810.5000000000000000, 532219.0500000000465661 164806.8500000000058208, 532221.3199999999487773 164804.1099999999860302, 532232.3199999999487773 164813.4400000000023283))",FALSE,6.0,0.1471998809364820,uninsulated,Shop,Dwell,,,,,,,,,,,,,,,,,,,0
52401126220001,2,"POLYGON ((532205.4100000000325963 164816.7300000000104774, 532202.1500000000232831 164814.3999999999941792, 532200.5000000000000000 164816.8999999999941792, 532199.9499999999534339 164817.7999999999883585, 532197.6300000000046566 164821.5899999999965075, 532196.3699999999953434 164823.6499999999941792, 532195.1199999999953434 164825.7999999999883585, 532197.0200000000186265 164827.0000000000000000, 532199.5200000000186265 164822.9400000000023283, 532201.0500000000465661 164820.4500000000116415, 532201.9499999999534339 164819.0499999999883585, 532203.4000000000232831 164819.9500000000116415, 532203.9699999999720603 164819.0299999999988358, 532207.0200000000186265 164821.2600000000093132, 532206.6500000000232831 164821.7000000000116415, 532211.1500000000232831 164825.3999999999941792, 532210.1400000000139698 164826.6099999999860302, 532216.5699999999487773 164831.9599999999918509, 532219.8399999999674037 164828.2300000000104774, 532208.7900000000372529 164819.1499999999941792, 532205.4100000000325963 164816.7300000000104774))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401126230001,2,"POLYGON ((532181.4499999999534339 164798.0000000000000000, 532182.2500000000000000 164796.7500000000000000, 532182.3000000000465661 164796.6700000000128057, 532182.5999999999767169 164796.2000000000116415, 532180.0500000000465661 164794.6499999999941792, 532178.9000000000232831 164796.4500000000116415, 532175.8000000000465661 164801.6499999999941792, 532174.1600000000325963 164800.6000000000058208, 532170.0200000000186265 164807.3800000000046566, 532174.1800000000512227 164809.9299999999930151, 532181.4499999999534339 164798.0000000000000000))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401126230002,2,"POLYGON ((532211.7500000000000000 164772.2999999999883585, 532215.8499999999767169 164774.6499999999941792, 532212.4599999999627471 164780.4599999999918509, 532211.1500000000232831 164779.7000000000116415, 532207.3499999999767169 164786.2000000000116415, 532204.5999999999767169 164784.6499999999941792, 532207.2700000000186265 164780.0299999999988358, 532211.2700000000186265 164773.1199999999953434, 532211.7500000000000000 164772.2999999999883585))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401126230003,2,"POLYGON ((532176.6999999999534339 164764.6300000000046566, 532172.8199999999487773 164771.3200000000069849, 532171.5500000000465661 164770.5499999999883585, 532168.7500000000000000 164775.4500000000116415, 532165.8000000000465661 164773.7500000000000000, 532172.5000000000000000 164762.2000000000116415, 532176.6999999999534339 164764.6300000000046566))",FALSE,6.0,0.105898471480054,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401126230004,2,"POLYGON ((532213.7299999999813735 164788.5499999999883585, 532210.7500000000000000 164786.8999999999941792, 532213.9000000000232831 164781.2999999999883585, 532212.4599999999627471 164780.4599999999918509, 532215.8499999999767169 164774.6499999999941792, 532216.3000000000465661 164773.7500000000000000, 532220.7600000000093132 164776.2300000000104774, 532213.7299999999813735 164788.5499999999883585))",FALSE,6.0,0.185991357733175,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
52401126230005,2,"POLYGON ((532199.6400000000139698 164808.9200000000128057, 532202.5500000000465661 164810.7000000000116415, 532199.1999999999534339 164816.1000000000058208, 532200.5000000000000000 164816.8999999999941792, 532199.9499999999534339 164817.7999999999883585, 532197.6300000000046566 164821.5899999999965075, 532196.3699999999953434 164823.6499999999941792, 532192.2500000000000000 164821.1300000000046566, 532199.6400000000139698 164808.9200000000128057))",FALSE,6.0,0.1471998809364820,uninsulated,Dwell,Dwell,,,,,,,,,,,,,,,,,,,0
