,osgb,nofloors,geometry,shading,height,wwr,construction,age,FLOOR_1: use,FLOOR_2: use,FLOOR_3: use,FLOOR_4: use,FLOOR_5: use,FLOOR_6: use,FLOOR_7: use,FLOOR_8: use,FLOOR_9: use,FLOOR_10: use,FLOOR_11: use,FLOOR_12: use,FLOOR_13: use,FLOOR_14: use,FLOOR_15: use,FLOOR_16: use,FLOOR_17: use,FLOOR_18: use,FLOOR_19: use,FLOOR_20: use,centroid_x,centroid_y,encoded_age,type,epc_rating_current,epc_rating_potential,d_epc_mainht_fuel,d_epc_mainht_plant,d_epc_mainht_room,d_epc_secondht_fuel,d_epc_dhw_fuel,d_epc_dhw_plant,d_epc_envelope_flr_type,d_epc_envelope_flr_insulation,d_epc_envelope_rf_type,d_epc_envelope_rf_insulation,d_epc_envelope_wall_type,d_epc_envelope_wall_insulation,d_epc_glazing_type,Cluster,interiors,touching,polygon_exposed_wall,polygon_horizontal,bi
22,52401020930007,1,"POLYGON ((532042.55 164870.3, 532042.9 164869.68, 532042.3 164869.35, 532040.05 164873.15, 532040.93 164873.56, 532038.35 164878.75, 532041.7 164880.4, 532045.85 164871.95, 532042.55 164870.3))",False,3.85,0.0933127962085308,dom0,PRE-1914,Dwell,,,,,,,,,,,,,,,,,,,,532042.049037193,164875.007167802,1.0,dom,E,E,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Pitched,Yes,Granite/Whinstone,No,Secondary,dom0,False,[],"LINESTRING (532042.55 164870.3, 532042.9 164869.68, 532042.3 164869.35, 532040.05 164873.15, 532040.93 164873.56, 532038.35 164878.75, 532041.7 164880.4, 532045.85 164871.95, 532042.55 164870.3)","POLYGON ((532042.55 164870.3, 532042.9 164869.68, 532042.3 164869.35, 532040.05 164873.15, 532040.93 164873.56, 532038.35 164878.75, 532041.7 164880.4, 532045.85 164871.95, 532042.55 164870.3))",bi_532041-71_164876-16
23,52401020930008,2,"POLYGON ((532053.7 164873.9, 532050.85 164872.25, 532048.9 164875.55, 532047.05 164874.5, 532043.2 164881.15, 532044 164881.6, 532043.5 164882.45, 532045.75 164883.75, 532046.25 164882.95, 532047.83 164883.86, 532049.9 164885.05, 532049.4 164885.85, 532051.3 164886.9, 532051.75 164886.15, 532052.53 164886.58, 532052.58 164886.49, 532056.4 164879.95, 532054.75 164879, 532056.7 164875.65, 532053.7 164873.9))",False,6.56,0.0670347554247885,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532050.389542101,164879.551644693,1.0,dom,D,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Suspended,No,Below (premises),Internal Floor,Solid Brick,No,Double,dom0,False,[52401020930018],"MULTILINESTRING ((532053.7 164873.9, 532050.85 164872.25, 532048.9 164875.55, 532047.05 164874.5, 532043.2 164881.15, 532044 164881.6, 532043.5 164882.45, 532045.75 164883.75, 532046.25 164882.95, 532047.83 164883.86, 532049.9 164885.05, 532049.4 164885.85, 532051.3 164886.9, 532051.75 164886.15, 532052.53 164886.58, 532052.58 164886.49), (532056.4 164879.95, 532054.75 164879, 532056.7 164875.65, 532053.7 164873.9))","POLYGON ((532053.7 164873.9, 532050.85 164872.25, 532048.9 164875.55, 532047.05 164874.5, 532043.2 164881.15, 532044 164881.6, 532043.5 164882.45, 532045.75 164883.75, 532046.25 164882.95, 532047.83 164883.86, 532049.9 164885.05, 532049.4 164885.85, 532051.3 164886.9, 532051.75 164886.15, 532052.53 164886.58, 532052.58 164886.49, 532056.4 164879.95, 532054.75 164879, 532056.7 164875.65, 532053.7 164873.9))",bi_532061-16_164885-45
24,52401020930009,2,"POLYGON ((532198.78 164746.31, 532201.5 164747.3, 532205.05 164737.85, 532203.6 164737.3, 532202.75 164735.7, 532201.15 164736.4, 532200.15 164736, 532199.3 164734.45, 532197.7 164735.15, 532196.3 164734.65, 532194.56 164739.24, 532185.4 164735.75, 532181.8 164745.3, 532184.6 164746.37, 532185.85 164746.85, 532186.75 164744.35, 532187.9 164744.8, 532186.95 164747.25, 532186.45 164748.65, 532187.65 164749.1, 532188.15 164747.72, 532190.95 164748.8, 532192.74 164744.07, 532195.21 164744.99, 532194.67 164746.37, 532195.9 164746.8, 532197.1 164747.25, 532198.25 164747.7, 532198.78 164746.31))",False,6.05,0.100197847213143,dom3,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532193.634808403,164741.672791551,3.0,dom,C,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Below (premises),Internal Floor,Cavity,Yes,Double (post 2002),dom3,False,[],"LINESTRING (532198.78 164746.31, 532201.5 164747.3, 532205.05 164737.85, 532203.6 164737.3, 532202.75 164735.7, 532201.15 164736.4, 532200.15 164736, 532199.3 164734.45, 532197.7 164735.15, 532196.3 164734.65, 532194.56 164739.24, 532185.4 164735.75, 532181.8 164745.3, 532184.6 164746.37, 532185.85 164746.85, 532186.75 164744.35, 532187.9 164744.8, 532186.95 164747.25, 532186.45 164748.65, 532187.65 164749.1, 532188.15 164747.72, 532190.95 164748.8, 532192.74 164744.07, 532195.21 164744.99, 532194.67 164746.37, 532195.9 164746.8, 532197.1 164747.25, 532198.25 164747.7, 532198.78 164746.31)","POLYGON ((532198.78 164746.31, 532201.5 164747.3, 532205.05 164737.85, 532203.6 164737.3, 532202.75 164735.7, 532201.15 164736.4, 532200.15 164736, 532199.3 164734.45, 532197.7 164735.15, 532196.3 164734.65, 532194.56 164739.24, 532185.4 164735.75, 532181.8 164745.3, 532184.6 164746.37, 532185.85 164746.85, 532186.75 164744.35, 532187.9 164744.8, 532186.95 164747.25, 532186.45 164748.65, 532187.65 164749.1, 532188.15 164747.72, 532190.95 164748.8, 532192.74 164744.07, 532195.21 164744.99, 532194.67 164746.37, 532195.9 164746.8, 532197.1 164747.25, 532198.25 164747.7, 532198.78 164746.31))",bi_532193-4_164741-66
25,52401020930010,2,"POLYGON ((532083.9 164609.55, 532082.6 164608.95, 532084.6 164604.5, 532083.75 164604.15, 532083.3 164603.05, 532081.6 164602.3, 532080.8 164602.7, 532073.65 164599.4, 532071.15 164605, 532069.95 164605.2, 532069.1 164607.15, 532069.65 164608, 532067.35 164613, 532075.4 164616.65, 532074.4 164618.8, 532080.65 164621.65, 532082.7 164617.25, 532080.8 164616.4, 532083.01 164611.51, 532084.8 164612.35, 532085.7 164610.45, 532083.9 164609.55))",False,7.0,0.176359464950347,dom3,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532076.750989071,164609.999370878,1.0,dom,G,F,Mains Gas,Boiler,Radiators,Other (Coal),Mains Gas,Boiler,Suspended,No,Pitched,No,Solid Brick,No,Secondary,dom3,False,[],"LINESTRING (532083.9 164609.55, 532082.6 164608.95, 532084.6 164604.5, 532083.75 164604.15, 532083.3 164603.05, 532081.6 164602.3, 532080.8 164602.7, 532073.65 164599.4, 532071.15 164605, 532069.95 164605.2, 532069.1 164607.15, 532069.65 164608, 532067.35 164613, 532075.4 164616.65, 532074.4 164618.8, 532080.65 164621.65, 532082.7 164617.25, 532080.8 164616.4, 532083.01 164611.51, 532084.8 164612.35, 532085.7 164610.45, 532083.9 164609.55)","POLYGON ((532083.9 164609.55, 532082.6 164608.95, 532084.6 164604.5, 532083.75 164604.15, 532083.3 164603.05, 532081.6 164602.3, 532080.8 164602.7, 532073.65 164599.4, 532071.15 164605, 532069.95 164605.2, 532069.1 164607.15, 532069.65 164608, 532067.35 164613, 532075.4 164616.65, 532074.4 164618.8, 532080.65 164621.65, 532082.7 164617.25, 532080.8 164616.4, 532083.01 164611.51, 532084.8 164612.35, 532085.7 164610.45, 532083.9 164609.55))",bi_532076-86_164610-98
26,52401020930011,3,"POLYGON ((532039.72 164696.22, 532037.8 164692.65, 532040.25 164691.35, 532040.4 164690.45, 532038.25 164686.55, 532034 164688.85, 532034.3 164689.45, 532033.2 164690.05, 532033.75 164691.05, 532027.95 164694.2, 532029.1 164696.35, 532028.05 164696.9, 532030.37 164701.18, 532032.7 164705.5, 532033.65 164705, 532034.8 164707.15, 532040.45 164704.1, 532041.3 164705.7, 532042.2 164705.2, 532042.5 164705.7, 532047 164703.25, 532045.1 164699.7, 532043.8 164699.15, 532041.9 164700.25, 532039.72 164696.22))",False,10.39,0.0898185175588133,dom2,PRE-1914,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,532036.419391118,164698.078120619,1.0,dom,E,E,Mains Gas,Boiler,Radiators,Other (Wood Logs),Mains Gas,Boiler,Suspended,No,Below (premises),Internal Floor,Solid Brick,No,Single,dom2,False,[],"LINESTRING (532039.72 164696.22, 532037.8 164692.65, 532040.25 164691.35, 532040.4 164690.45, 532038.25 164686.55, 532034 164688.85, 532034.3 164689.45, 532033.2 164690.05, 532033.75 164691.05, 532027.95 164694.2, 532029.1 164696.35, 532028.05 164696.9, 532030.37 164701.18, 532032.7 164705.5, 532033.65 164705, 532034.8 164707.15, 532040.45 164704.1, 532041.3 164705.7, 532042.2 164705.2, 532042.5 164705.7, 532047 164703.25, 532045.1 164699.7, 532043.8 164699.15, 532041.9 164700.25, 532039.72 164696.22)","POLYGON ((532039.72 164696.22, 532037.8 164692.65, 532040.25 164691.35, 532040.4 164690.45, 532038.25 164686.55, 532034 164688.85, 532034.3 164689.45, 532033.2 164690.05, 532033.75 164691.05, 532027.95 164694.2, 532029.1 164696.35, 532028.05 164696.9, 532030.37 164701.18, 532032.7 164705.5, 532033.65 164705, 532034.8 164707.15, 532040.45 164704.1, 532041.3 164705.7, 532042.2 164705.2, 532042.5 164705.7, 532047 164703.25, 532045.1 164699.7, 532043.8 164699.15, 532041.9 164700.25, 532039.72 164696.22))",bi_532034-26_164696-62
27,52401020930012,2,"POLYGON ((532107.75 164910.6, 532103.25 164918.21, 532110.59 164922.59, 532115.1 164915, 532107.75 164910.6))",False,6.32,0.23956356582882,dom3,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532109.172490901,164916.59811006,1.0,dom,E,C,Mains Gas,Boiler,Radiators,Other (Coal),Mains Gas,Boiler,Suspended,No,Pitched,No,Solid Brick,No,Double,dom3,False,"[52401020930022, 52401020930047]","MULTILINESTRING ((532103.25 164918.21, 532110.59 164922.59), (532115.1 164915, 532107.75 164910.6))","POLYGON ((532107.75 164910.6, 532103.25 164918.21, 532110.59 164922.59, 532115.1 164915, 532107.75 164910.6))",bi_532108-82_164916-15
28,52401020930013,4,"POLYGON ((532214.45 164692.38, 532213.14 164690.21, 532214.95 164689.1, 532211.4 164683.3, 532197.75 164691.65, 532201.4 164697.5, 532200.65 164697.95, 532202.75 164701.35, 532204.9 164704.75, 532206.65 164707.6, 532210.87 164705, 532212.21 164707.15, 532208.66 164709.33, 532209.71 164711.04, 532211.7 164714.27, 532212.21 164715.09, 532214.9 164713.44, 532217.66 164711.74, 532220.36 164710.08, 532223.16 164708.36, 532225.86 164706.69, 532225.34 164705.87, 532223.35 164702.69, 532222.28 164700.98, 532222.9 164700.6, 532216.95 164690.85, 532214.45 164692.38))",False,11.43,0.122975190717353,dom2,1945-1980,Dwell,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,532211.796379643,164699.113605114,3.0,dom,C,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Above (premises),Internal Floor,Below (premises),Internal Floor,Cavity,Partial,Single,dom2,False,[],"LINESTRING (532214.45 164692.38, 532213.14 164690.21, 532214.95 164689.1, 532211.4 164683.3, 532197.75 164691.65, 532201.4 164697.5, 532200.65 164697.95, 532202.75 164701.35, 532204.9 164704.75, 532206.65 164707.6, 532210.87 164705, 532212.21 164707.15, 532208.66 164709.33, 532209.71 164711.04, 532211.7 164714.27, 532212.21 164715.09, 532214.9 164713.44, 532217.66 164711.74, 532220.36 164710.08, 532223.16 164708.36, 532225.86 164706.69, 532225.34 164705.87, 532223.35 164702.69, 532222.28 164700.98, 532222.9 164700.6, 532216.95 164690.85, 532214.45 164692.38)","POLYGON ((532214.45 164692.38, 532213.14 164690.21, 532214.95 164689.1, 532211.4 164683.3, 532197.75 164691.65, 532201.4 164697.5, 532200.65 164697.95, 532202.75 164701.35, 532204.9 164704.75, 532206.65 164707.6, 532210.87 164705, 532212.21 164707.15, 532208.66 164709.33, 532209.71 164711.04, 532211.7 164714.27, 532212.21 164715.09, 532214.9 164713.44, 532217.66 164711.74, 532220.36 164710.08, 532223.16 164708.36, 532225.86 164706.69, 532225.34 164705.87, 532223.35 164702.69, 532222.28 164700.98, 532222.9 164700.6, 532216.95 164690.85, 532214.45 164692.38))",bi_532211-78_164699-28
29,52401020930014,3,"POLYGON ((532142.7 164744.5, 532133.5 164737.25, 532126 164746.7, 532133.85 164752.95, 532138.1 164747.55, 532139.45 164748.65, 532142.7 164744.5))",False,6.16,0.0674750451563836,dom2,1945-1980,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,532134.143967251,164745.154941533,3.0,dom,D,C,Electricity,Unknown,Underfloor,None,Electricity,ImmersionHeater,Above (premises),Internal Floor,Below (premises),Internal Floor,Cavity,No,Double,dom2,False,[],"LINESTRING (532142.7 164744.5, 532133.5 164737.25, 532126 164746.7, 532133.85 164752.95, 532138.1 164747.55, 532139.45 164748.65, 532142.7 164744.5)","POLYGON ((532142.7 164744.5, 532133.5 164737.25, 532126 164746.7, 532133.85 164752.95, 532138.1 164747.55, 532139.45 164748.65, 532142.7 164744.5))",bi_532134-36_164745-6
30,52401020930015,2,"POLYGON ((532085.5 164817.2, 532084.15 164819.85, 532087.8 164821.65, 532087.15 164822.95, 532094.8 164826.85, 532096.79 164822.94, 532085.5 164817.2))",False,6.7,0.156702455342558,dom1,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532090.679488452,164822.097046762,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[52401020930033],"LINESTRING (532085.5 164817.2, 532084.15 164819.85, 532087.8 164821.65, 532087.15 164822.95, 532094.8 164826.85, 532096.79 164822.94)","POLYGON ((532085.5 164817.2, 532084.15 164819.85, 532087.8 164821.65, 532087.15 164822.95, 532094.8 164826.85, 532096.79 164822.94, 532085.5 164817.2))",bi_532095-33_164816-33
31,52401020930016,2,"POLYGON ((532141.05 164916.15, 532141.4 164915.55, 532139.15 164914.25, 532138.16 164916.03, 532140.35 164917.32, 532150.51 164923.28, 532152.6 164919.85, 532150.76 164918.78, 532146.01 164916, 532145.3 164917.2, 532142.6 164915.55, 532141.9 164916.7, 532141.05 164916.15))",False,5.13,0.0936812295367045,dom1,POST-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532146.154270206,164918.723807931,4.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,"[52401020930049, 52401020930051]","MULTILINESTRING ((532141.05 164916.15, 532141.4 164915.55, 532139.15 164914.25, 532138.16 164916.03), (532150.51 164923.28, 532152.6 164919.85, 532150.76 164918.78), (532146.01 164916, 532145.3 164917.2, 532142.6 164915.55, 532141.9 164916.7, 532141.05 164916.15))","POLYGON ((532141.05 164916.15, 532141.4 164915.55, 532139.15 164914.25, 532138.16 164916.03, 532140.35 164917.32, 532150.51 164923.28, 532152.6 164919.85, 532150.76 164918.78, 532146.01 164916, 532145.3 164917.2, 532142.6 164915.55, 532141.9 164916.7, 532141.05 164916.15))",bi_532147-95_164909-15
32,52401020930017,2,"POLYGON ((532245.4 164752.45, 532237.98 164754.47, 532238.5 164756.4, 532234.7 164757.4, 532236.5 164764, 532239.35 164763.25, 532239.75 164764.55, 532240.75 164764.3, 532241 164765.1, 532248.25 164763.1, 532245.4 164752.45))",False,5.74,0.0577493614203273,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532241.748683088,164759.174190979,1.0,dom,C,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Above (premises),Internal Floor,Pitched,Yes,Solid Brick,No,Double,dom0,False,[],"LINESTRING (532245.4 164752.45, 532237.98 164754.47, 532238.5 164756.4, 532234.7 164757.4, 532236.5 164764, 532239.35 164763.25, 532239.75 164764.55, 532240.75 164764.3, 532241 164765.1, 532248.25 164763.1, 532245.4 164752.45)","POLYGON ((532245.4 164752.45, 532237.98 164754.47, 532238.5 164756.4, 532234.7 164757.4, 532236.5 164764, 532239.35 164763.25, 532239.75 164764.55, 532240.75 164764.3, 532241 164765.1, 532248.25 164763.1, 532245.4 164752.45))",bi_532241-48_164760-25
33,52401020930018,3,"POLYGON ((532073.16 164887.02, 532073.72 164886.07, 532071.4 164884.69, 532068.62 164881.74, 532065.36 164879.79, 532062.18 164877.89, 532061.52 164879.01, 532059.36 164878.42, 532057.96 164880.85, 532057.27 164880.45, 532056.4 164879.95, 532052.58 164886.49, 532053.27 164886.9, 532052.96 164887.42, 532053.74 164887.88, 532053.33 164888.56, 532054.19 164889.08, 532057.85 164891.38, 532058.8 164891.94, 532059.21 164891.25, 532060.07 164891.76, 532060.73 164890.64, 532061.99 164891.39, 532061.1 164892.95, 532071.88 164899.35, 532076.8 164891.05, 532077.62 164889.68, 532077.28 164889.48, 532073.16 164887.02))",False,2.62,0.267082243152164,dom0,PRE-1914,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,532065.118733747,164888.060330329,1.0,dom,B,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),Unknown (uvalue),Double,dom0,False,[52401020930008],"MULTILINESTRING ((532073.16 164887.02, 532073.72 164886.07, 532071.4 164884.69, 532068.62 164881.74, 532065.36 164879.79, 532062.18 164877.89, 532061.52 164879.01, 532059.36 164878.42, 532057.96 164880.85, 532057.27 164880.45, 532056.4 164879.95), (532052.58 164886.49, 532053.27 164886.9, 532052.96 164887.42, 532053.74 164887.88, 532053.33 164888.56, 532054.19 164889.08, 532057.85 164891.38, 532058.8 164891.94, 532059.21 164891.25, 532060.07 164891.76, 532060.73 164890.64, 532061.99 164891.39, 532061.1 164892.95, 532071.88 164899.35, 532076.8 164891.05, 532077.62 164889.68, 532077.28 164889.48, 532073.16 164887.02))","POLYGON ((532073.16 164887.02, 532073.72 164886.07, 532071.4 164884.69, 532068.62 164881.74, 532065.36 164879.79, 532062.18 164877.89, 532061.52 164879.01, 532059.36 164878.42, 532057.96 164880.85, 532057.27 164880.45, 532056.4 164879.95, 532052.58 164886.49, 532053.27 164886.9, 532052.96 164887.42, 532053.74 164887.88, 532053.33 164888.56, 532054.19 164889.08, 532057.85 164891.38, 532058.8 164891.94, 532059.21 164891.25, 532060.07 164891.76, 532060.73 164890.64, 532061.99 164891.39, 532061.1 164892.95, 532071.88 164899.35, 532076.8 164891.05, 532077.62 164889.68, 532077.28 164889.48, 532073.16 164887.02))",bi_532061-16_164885-45
34,52401020930019,3,"POLYGON ((532036.1 164719.98, 532040.7 164720.01, 532044.54 164719.19, 532049.85 164718.15, 532050.6 164717.4, 532050.45 164716.55, 532056.25 164716.05, 532055.9 164710, 532051.5 164710.4, 532051.7 164714.7, 532049.95 164714.85, 532049.8 164713.8, 532048.55 164713.2, 532047.1 164706.8, 532043.15 164707.69, 532033.8 164709.8, 532035.45 164717.45, 532032.2 164717.55, 532032.15 164719.95, 532036.1 164719.98))",False,8.14,0.126400165824953,dom1,PRE-1914,Dwell,Dwell,Dwell,,,,,,,,,,,,,,,,,,532043.384307759,164714.035948415,1.0,dom,missing,missing,,,,missing,missing,missing,missing,,missing,,missing,missing,missing,dom1,False,[52401020930069],"LINESTRING (532040.7 164720.01, 532044.54 164719.19, 532049.85 164718.15, 532050.6 164717.4, 532050.45 164716.55, 532056.25 164716.05, 532055.9 164710, 532051.5 164710.4, 532051.7 164714.7, 532049.95 164714.85, 532049.8 164713.8, 532048.55 164713.2, 532047.1 164706.8, 532043.15 164707.69, 532033.8 164709.8, 532035.45 164717.45, 532032.2 164717.55, 532032.15 164719.95, 532036.1 164719.98)","POLYGON ((532036.1 164719.98, 532040.7 164720.01, 532044.54 164719.19, 532049.85 164718.15, 532050.6 164717.4, 532050.45 164716.55, 532056.25 164716.05, 532055.9 164710, 532051.5 164710.4, 532051.7 164714.7, 532049.95 164714.85, 532049.8 164713.8, 532048.55 164713.2, 532047.1 164706.8, 532043.15 164707.69, 532033.8 164709.8, 532035.45 164717.45, 532032.2 164717.55, 532032.15 164719.95, 532036.1 164719.98))",bi_532039-69_164718-67
35,52401020930020,2,"POLYGON ((532086.8 164808.28, 532100.59 164815.46, 532102.6 164811.5, 532094.9 164807.65, 532094.25 164808.95, 532088.05 164805.8, 532086.8 164808.28))",False,6.03,0.124595048258497,dom0,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532095.302768296,164810.543628534,1.0,dom,D,B,Mains Gas,Boiler,Radiators,Other (Smokeless Fuel),Mains Gas,Boiler,Suspended,No,Pitched,Yes,Solid Brick,No,Double (pre 2002),dom0,False,[52401020930081],"LINESTRING (532100.59 164815.46, 532102.6 164811.5, 532094.9 164807.65, 532094.25 164808.95, 532088.05 164805.8, 532086.8 164808.28)","POLYGON ((532086.8 164808.28, 532100.59 164815.46, 532102.6 164811.5, 532094.9 164807.65, 532094.25 164808.95, 532088.05 164805.8, 532086.8 164808.28))",bi_532095-33_164816-33
36,52401020930021,2,"POLYGON ((532111.73 164598.04, 532113.39 164593.9, 532107.8 164591.5, 532107.55 164592.15, 532104.25 164590.75, 532101.25 164597.8, 532108.28 164600.84, 532109.8 164597.2, 532111.73 164598.04))",False,6.58,0.227298261238337,dom0,1945-1980,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532107.086385561,164595.631189224,3.0,dom,C,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Below (premises),Internal Floor,Cavity,No,Double,dom0,False,[],"LINESTRING (532111.73 164598.04, 532113.39 164593.9, 532107.8 164591.5, 532107.55 164592.15, 532104.25 164590.75, 532101.25 164597.8, 532108.28 164600.84, 532109.8 164597.2, 532111.73 164598.04)","POLYGON ((532111.73 164598.04, 532113.39 164593.9, 532107.8 164591.5, 532107.55 164592.15, 532104.25 164590.75, 532101.25 164597.8, 532108.28 164600.84, 532109.8 164597.2, 532111.73 164598.04))",bi_532107-47_164595-55
37,52401020930022,1,"POLYGON ((532103.25 164918.21, 532107.75 164910.6, 532108.95 164908.6, 532107.95 164908, 532107.25 164909.15, 532106.55 164908.7, 532104.85 164911.5, 532103.4 164910.65, 532100.05 164916.3, 532103.25 164918.21))",False,5.04,0.113735665137614,dom3,PRE-1914,Dwell,,,,,,,,,,,,,,,,,,,,532104.207188086,164913.393799603,1.0,dom,E,B,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Solid,No,Pitched,No,Solid Brick,No,Double (pre 2002),dom3,False,[52401020930012],"LINESTRING (532107.75 164910.6, 532108.95 164908.6, 532107.95 164908, 532107.25 164909.15, 532106.55 164908.7, 532104.85 164911.5, 532103.4 164910.65, 532100.05 164916.3, 532103.25 164918.21)","POLYGON ((532103.25 164918.21, 532107.75 164910.6, 532108.95 164908.6, 532107.95 164908, 532107.25 164909.15, 532106.55 164908.7, 532104.85 164911.5, 532103.4 164910.65, 532100.05 164916.3, 532103.25 164918.21))",bi_532108-82_164916-15
38,52401020930023,2,"POLYGON ((532230.45 164753.7, 532233.2 164752.9, 532233.65 164754.4, 532244.25 164751.25, 532243.25 164747.85, 532244.1 164747.6, 532242.65 164742.7, 532231.4 164746.1, 532232.5 164749.9, 532229.55 164750.8, 532230.45 164753.7))",False,7.07,0.0729564047362755,dom3,PRE-1914,Dwell,Dwell,,,,,,,,,,,,,,,,,,,532237.473682627,164748.807795447,1.0,dom,D,C,Mains Gas,Boiler,Radiators,None,Mains Gas,Boiler,Above (premises),Internal Floor,Below (premises),Internal Floor,Solid Brick,No,Double (pre 2002),dom3,False,[],"LINESTRING (532230.45 164753.7, 532233.2 164752.9, 532233.65 164754.4, 532244.25 164751.25, 532243.25 164747.85, 532244.1 164747.6, 532242.65 164742.7, 532231.4 164746.1, 532232.5 164749.9, 532229.55 164750.8, 532230.45 164753.7)","POLYGON ((532230.45 164753.7, 532233.2 164752.9, 532233.65 164754.4, 532244.25 164751.25, 532243.25 164747.85, 532244.1 164747.6, 532242.65 164742.7, 532231.4 164746.1, 532232.5 164749.9, 532229.55 164750.8, 532230.45 164753.7))",bi_532237-88_164748-88
